title,full_text,link,image
"앱을 설치하면 훨씬 더 편리하게 사용할 수 있어요.

앱 다운로드","앱을 설치하면 훨씬 더 편리하게 사용할 수 있어요.

앱 다운로드",,/favicon.png
앱을 설치하면 훨씬 더 편리하게 사용할 수 있어요.,앱을 설치하면 훨씬 더 편리하게 사용할 수 있어요.,,
오픈위크,오픈위크,,https://image.thehyundai.com/dp/ModuBanner/open.png?SF=webp&AO=1
현대식품관,현대식품관,,https://image.thehyundai.com/dp/ModuBanner/feed_ic_grocery.png?SF=webp&AO=1
패션관,패션관,,https://image.thehyundai.com/dp/ModuBanner/feed_ic_edit.png?SF=webp&AO=1
뷰티관,뷰티관,,https://image.thehyundai.com/dp/ModuBanner/feed_ic_beauty.png?SF=webp&AO=1
이머징관,이머징관,,https://image.thehyundai.com/dp/ModuBanner/feed_ic_attag(1).png?SF=webp&AO=1
리빙관,리빙관,,https://image.thehyundai.com/dp/ModuBanner/feed_ic_living.png?SF=webp&AO=1
홍태준,"홍태준
오지영
김지현
배지연
이민경
박찬용
이이담
오드리
이슬아 이훤
박태윤
유지혜
콜미치",,https://image.thehyundai.com/dp/ModuBanner/Banner_Img1_홍태준(4).png?SF=webp&AO=1
